35,4/28/2021,118,0.24, ,0, ,724,R,3.7, ,79.1, ,28.8, ,57.2, ,75, ,6, ,23, ,20, ,4.1, ,97.3, ,58.2, 
35,4/29/2021,119,0.25, ,0, ,701,R,4.3, ,86.9, ,37.3, ,66, ,44, ,12, ,20, ,23.6, ,3.4, ,80.5, ,58.3, 
35,4/30/2021,120,0.26, ,0, ,679, ,5.9, ,90.1, ,39.4, ,69, ,68, ,12, ,24, ,31, ,3.3, ,79.1, ,59, 
35,5/1/2021,121,0.29, ,0, ,706,R,5.3, ,85.4, ,51.3,Y,69.9, ,51, ,10, ,21, ,28.5, ,5.4, ,130.4, ,61, 
35,5/2/2021,122,0.28, ,0, ,691, ,4.9, ,73.1, ,45.8, ,62.7, ,42, ,19, ,25, ,26.7, ,7.7,Y,185.8,Y,60, 
35,5/3/2021,123,0.26, ,0, ,726,R,3.9, ,77.3, ,44.5, ,62.2, ,42, ,10, ,20, ,20.9, ,5.3, ,127, ,58.4, 
39,4/27/2021,117,0.2, ,0, ,692,R,9.2, ,71.9, ,42.1, ,57.8, ,94, ,29, ,56, ,42.4, ,3.7, ,89.2, ,64, 
39,4/28/2021,118,0.24, ,0, ,711,R,9.1, ,81.9, ,45, ,64.9, ,89, ,19, ,43, ,42.2, ,3.6, ,85.8, ,65.4, 
39,4/29/2021,119,0.24, ,0, ,697,R,10.8, ,90, ,49.6, ,69.7, ,85, ,18, ,44, ,46.6, ,2.9, ,69.4, ,67.3, 
39,4/30/2021,120,0.26, ,0, ,675, ,11.6, ,92.8, ,53, ,73.5, ,90, ,17, ,41, ,48.5, ,3.9, ,92.4, ,69.2, 
39,5/1/2021,121,0.28, ,0, ,687,R,9.5, ,85.6, ,57.1, ,70.4, ,64, ,21, ,37, ,43.1, ,6.7, ,161.1, ,69.5, 
39,5/2/2021,122,0.25, ,0, ,689,R,10.1, ,82.3, ,48, ,66.8, ,86, ,23, ,45, ,44.9, ,5.8, ,139.6, ,69.2, 
39,5/3/2021,123,0.24, ,0, ,701,R,10.8, ,84.8, ,49.7, ,68.4, ,84, ,21, ,45, ,46.5, ,3.8, ,90.1, ,70.1, 
41,4/27/2021,117,0.24, ,0, ,722,R,7.9, ,75.8, ,51.2, ,62.8, ,68, ,23, ,40, ,38.4, ,6, ,144.4, ,60.1,Y
41,4/28/2021,118,0.27, ,0, ,718,R,9.6, ,89.2, ,47.3, ,68.7, ,85, ,15, ,40, ,43.5, ,4.5, ,108, ,61.4,Y
41,4/29/2021,119,0.27, ,0, ,717,R,10.7, ,97.4, ,48.2, ,74.2, ,81, ,13, ,37, ,46.3, ,3.2, ,77.6, ,63.1,Y
41,4/30/2021,120,0.26, ,0, ,734,R,11.8, ,102.4, ,52.3, ,77.6, ,78, ,9, ,37, ,49, ,2.6, ,61.3, ,65.5, 
41,5/1/2021,121,0.24, ,0, ,523, ,10.1, ,98.7, ,55.3, ,76.9, ,68, ,13, ,32, ,44.8, ,4.4, ,106.6, ,66.7, 
41,5/2/2021,122,0.29, ,0, ,721,R,10.5, ,89.8, ,53.3, ,72.5, ,65, ,21, ,38, ,45.7, ,6.7, ,160.1, ,66.6, 
41,5/3/2021,123,0.29, ,0, ,736,R,10.8, ,92.3, ,53.9, ,74.2, ,87, ,13, ,38, ,46.7, ,4.6, ,110.5, ,67.2, 
43,4/27/2021,117,0.19, ,0, ,703,R,6.3, ,64.6, ,26.8, ,46.5, ,100, ,30, ,58, ,32.8, ,4.2, ,101.6, ,51.7, 
43,4/28/2021,118,0.21, ,0, ,698,R,6.3, ,78.6, ,28.7, ,54.1, ,98, ,14, ,44, ,32.8, ,3.5, ,83.2, ,53.2, 
43,4/29/2021,119,0.24, ,0, ,673, ,7.4, ,82.5, ,36.4, ,60.2, ,94, ,20, ,42, ,36.9, ,4.6, ,111.5, ,54.6, 
43,4/30/2021,120,0.23, ,0, ,628, ,8.6, ,79.9, ,42, ,60.1, ,89, ,24, ,49, ,40.7, ,4.7, ,111.8, ,55.6, 
43,5/1/2021,121,0.23, ,0, ,679, ,8.4, ,74.4, ,41.9, ,58.3, ,95, ,30, ,51, ,40.2, ,6.4, ,153.9, ,56.3, 
43,5/2/2021,122,0.2, ,0, ,614, ,7.2, ,67, ,37.1, ,53.2, ,91, ,29, ,52, ,36, ,7.3, ,175.2, ,56.3, 
43,5/3/2021,123,0.23, ,0, ,945,R,6.9, ,70.4, ,47.1, ,61.7, ,77, ,25, ,37, ,35.2, ,6.6, ,159.5, ,56.3, 
44,4/27/2021,117,0.19, ,0, ,629, ,8.9, ,66.7, ,49, ,55.6, ,75, ,40, ,59, ,41.6, ,4.5, ,108.2, ,62.8, 
44,4/28/2021,118,0.3, ,0, ,737,R,7, ,83.1, ,45.1, ,65.7, ,89, ,12, ,32, ,35.3, ,6.5, ,156.2, ,62.3, 
44,4/29/2021,119,0.29, ,0, ,730,R,6.6, ,93.7, ,52.2, ,73.3, ,59, ,9, ,24, ,33.8, ,4.1, ,98.5, ,63.8, 
44,4/30/2021,120,0.3, ,0, ,733,R,7.1, ,93.9, ,57, ,75.8, ,46, ,11, ,23, ,35.6, ,4.3, ,102.1, ,65.2, 
44,5/1/2021,121,0.24, ,0, ,664, ,10.9, ,83, ,55.8, ,66.7, ,84, ,25, ,49, ,46.8, ,4.3, ,103, ,66.6, 
44,5/2/2021,122,0.14, ,0, ,439, ,12, ,68.4, ,54.2, ,59.5, ,84, ,49, ,69, ,49.4, ,4.5, ,107.4, ,66.2, 
44,5/3/2021,123,0.26, ,0, ,720,R,11.3, ,81.5, ,51.6, ,66, ,90, ,27, ,52, ,47.8, ,4.6, ,109.3, ,65.9, 
47,4/27/2021,117,0.26, ,0, ,663, ,7.9, ,79.4, ,44.2, ,62.4, ,95, ,19, ,41, ,38.3, ,7.3, ,174.4, ,63.1, 
47,4/28/2021,118,0.27, ,0, ,672, ,7.5, ,87, ,46.3, ,68.2, ,78, ,16, ,32, ,37.2, ,5.5, ,131.8, ,66.5, 
47,4/29/2021,119,0.27, ,0, ,652, ,9.1, ,90.1, ,50.1, ,70.8, ,67, ,18, ,35, ,42.1, ,5.1, ,123.5, ,69.7, 
47,4/30/2021,120,0.25, ,0, ,628, ,9.9, ,87.7, ,49.6, ,67.7, ,99, ,21, ,43, ,44.3, ,5, ,120, ,70.6, 
47,5/1/2021,121,0.26, ,0, ,669, ,10.4, ,80.8, ,49.6, ,64.3, ,78, ,27, ,51, ,45.6, ,7.9, ,190.7, ,70, 
47,5/2/2021,122,0.31, ,0, ,670, ,8.8, ,84.9, ,53.5, ,70.1, ,66, ,19, ,35, ,41.1, ,8.8, ,211.6, ,69.4, 
47,5/3/2021,123,0.38, ,0, ,675, ,7, ,90.8, ,62.1,Y,75.7, ,41, ,6, ,23, ,35.3, ,11.3,Y,270.2,Y,70.1, 
52,4/27/2021,117,0.18, ,0, ,590, ,9.8, ,64.5, ,41.2, ,53, ,93, ,45, ,71, ,43.9, ,3.7, ,89.9, ,61.3, 
